open_date,close_date,market_id,question,topic,side,entry_price,exit_price,shares,committed,proceeds,realized_pnl,forced_exit
2026-01-05,2026-02-04,997488,Will Trump acquire Greenland before 2027?,greenland,NO,0.905,0.875,613.8735420503376,555.5555555555555,537.1393492940454,-18.416206261510183,False
2026-01-07,2026-02-06,567687,Russia x Ukraine ceasefire by end of 2026?,ukraine-ceasefire,YES,0.445,0.425,1123.5955056179762,499.99999999999943,477.52808988763985,-22.47191011235958,False
2026-01-07,2026-02-06,573655,"Will Bitcoin hit $150k by June 30, 2026?",crypto,YES,0.175,0.065,2857.1428571428537,499.9999999999994,185.7142857142855,-314.2857142857139,False
2026-01-07,2026-02-06,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,YES,0.22,0.295,2272.72727272727,499.9999999999994,670.4545454545446,170.4545454545452,False
2026-01-07,2026-02-06,654413,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,fed-cut,YES,0.385,0.175,1298.701298701297,499.9999999999994,227.27272727272697,-272.7272727272724,False
2026-01-07,2026-02-06,669660,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,fed-cut,YES,0.039,0.034,12820.512820512804,499.9999999999994,435.89743589743534,-64.10256410256403,False
2026-01-07,2026-02-06,706279,Will Trump visit China by April 30?,trump-calls,YES,0.835,0.845,598.8023952095801,499.9999999999994,505.9880239520952,5.98802395209583,False
2026-01-07,2026-02-06,916732,Khamenei out as Supreme Leader of Iran by March 31?,iran-regime,YES,0.225,0.155,2222.2222222222194,499.9999999999994,344.444444444444,-155.55555555555537,False
2026-01-07,2026-02-06,958442,Will the Iranian regime fall by March 31?,iran-regime,YES,0.135,0.093,3703.703703703699,499.9999999999994,344.444444444444,-155.55555555555537,False
2026-01-07,2026-02-06,997488,Will Trump acquire Greenland before 2027?,greenland,YES,0.125,0.125,3999.999999999995,499.9999999999994,499.9999999999994,0.0,False
2026-01-14,2026-02-13,1126504,Will the US acquire part of Greenland in 2026?,greenland,YES,0.225,0.185,1636.363636363634,368.1818181818177,302.7272727272723,-65.45454545454538,False
2026-01-14,2026-02-13,1162940,US forces enter Iran by March 31?,iran-strike,YES,0.16,0.085,2301.1363636363603,368.1818181818177,195.59659090909065,-172.58522727272702,False
2026-01-14,2026-02-13,1171663,"Russia x Ukraine ceasefire by June 30, 2026?",ukraine-ceasefire,YES,0.32,0.235,1150.5681818181802,368.1818181818177,270.38352272727235,-97.79829545454533,False
2026-01-14,2026-02-13,567687,Russia x Ukraine ceasefire by end of 2026?,ukraine-ceasefire,YES,0.425,0.435,866.3101604278063,368.1818181818177,376.8449197860957,8.66310160427804,False
2026-01-14,2026-02-13,573655,"Will Bitcoin hit $150k by June 30, 2026?",crypto,YES,0.175,0.0445,2103.896103896101,368.1818181818177,93.62337662337649,-274.5584415584412,False
2026-01-14,2026-02-13,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,YES,0.265,0.265,1389.3653516295005,368.1818181818177,368.1818181818177,0.0,False
2026-01-14,2026-02-13,654413,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,fed-cut,YES,0.305,0.065,1207.1535022354678,368.1818181818177,78.46497764530541,-289.7168405365123,False
2026-01-14,2026-02-13,669660,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,fed-cut,YES,0.0315,0.0255,11688.311688311673,368.1818181818177,298.05194805194765,-70.12987012987003,False
2026-01-14,2026-02-13,706279,Will Trump visit China by April 30?,trump-calls,YES,0.81,0.885,454.5454545454539,368.1818181818177,402.2727272727267,34.09090909090901,False
2026-01-14,2026-02-13,916732,Khamenei out as Supreme Leader of Iran by March 31?,iran-regime,YES,0.445,0.155,827.3748723186914,368.1818181818177,128.24310520939716,-239.93871297242052,False
2026-01-14,2026-02-13,958442,Will the Iranian regime fall by March 31?,iran-regime,YES,0.2785,0.0735,1322.0173004733128,368.1818181818177,97.16827158478849,-271.0135465970292,False
2026-01-14,2026-02-13,997488,Will Trump acquire Greenland before 2027?,greenland,YES,0.175,0.115,2103.896103896101,368.1818181818177,241.94805194805164,-126.23376623376603,False
2026-01-18,2026-02-17,1126504,Will the US acquire part of Greenland in 2026?,greenland,YES,0.235,0.185,1410.0580270792993,331.36363636363535,260.86073500967035,-70.502901353965,False
